,name,iata_code,iso_country,latitude,longitude
1498,Mubatuba Airport,DUK,ZA,-28.36840057373047,32.24810028076172
1499,Zulu Inyala Airport,PZL,ZA,-27.84939956665039,32.30970001220703
1500,Ben Schoeman Airport,ELS,ZA,-33.035599,27.825899
1501,Empangeni Airport,EMG,ZA,-28.71999931335449,31.88999938964844
1502,Ellisras Matimba Airport,ELL,ZA,-23.72669982910156,27.68829917907715
1503,Ficksburg Sentraoes Airport,FCB,ZA,-28.82309913635254,27.908899307250977
1504,Grand Central Airport,GCJ,ZA,-25.986299514799995,28.1401004791
1505,George Airport,GRJ,ZA,-34.0056,22.378902
1506,Giyani Airport,GIY,ZA,-23.283300399780277,30.649999618530277
1507,Rand Airport,QRA,ZA,-26.2425,28.151199
1508,Hluhluwe Airport,HLW,ZA,-28.0166049887,32.2751712799
1509,Harrismith Airport,HRS,ZA,-28.23509979248047,29.106199264526367
1510,Hoedspruit Air Force Base Airport,HDS,ZA,-24.3686008453,31.0487003326
1511,P C Pelser Airport,KXE,ZA,-26.8710994720459,26.718000411987305
1512,Kimberley Airport,KIM,ZA,-28.802799224900003,24.7651996613
1513,Kruger Mpumalanga International Airport,MQP,ZA,-25.3831996918,31.1056003571
1514,Komatipoort Airport,KOF,ZA,-25.44029998779297,31.93000030517578
1515,Johan Pienaar Airport,KMH,ZA,-27.45669937133789,23.411399841308597
1516,Kleinsee Airport,KLZ,ZA,-29.6884002686,17.093999862700002
1517,Lanseria International Airport,HLA,ZA,-25.938499,27.9261
1518,Lime Acres Finsch Mine Airport,LMR,ZA,-28.36009979248047,23.43910026550293
1519,Londolozi Airport,LDZ,ZA,-24.7478,31.4743
1520,King Shaka International Airport,DUR,ZA,-29.6144444444,31.1197222222
1521,Lusikisiki Airport,LUJ,ZA,-31.36669921875,29.58329963684082
1522,Louis Trichardt Airport,LCD,ZA,-23.061899185180664,29.86470031738281
1523,Langebaanweg Airport,SDB,ZA,-32.9688987732,18.1602993011
1524,Ladysmith Airport,LAY,ZA,-28.5816993713,29.7497005463
1525,Malamala Airport,AAM,ZA,-24.818099975585938,31.54459953308105
1526,Margate Airport,MGH,ZA,-30.8574008942,30.343000412
1527,Musina(Messina) Airport,MEZ,ZA,-22.3560009003,29.9862003326
1528,Mmabatho International Airport,MBD,ZA,-25.798400878900004,25.5480003357
1529,Riverside Airport,LLE,ZA,-25.4300003052,31.5767002106
1530,Mossel Bay Airport,MZY,ZA,-34.158746,22.055676
1531,Mkuze Airport,MZQ,ZA,-27.626100540161133,32.0443000793457
1532,Newcastle Airport,NCS,ZA,-27.7705993652,29.9769001007
1533,Ngala Airport,NGL,ZA,-24.389,31.326
1534,Nelspruit Airport,NLP,ZA,-25.5,30.9137992859
1535,Overberg Airport,OVG,ZA,-34.563474,20.252438
1536,Oudtshoorn Airport,OUH,ZA,-33.6069984436,22.188999176
1537,OR Tambo International Airport,JNB,ZA,-26.1392,28.246
1538,Port Alfred Airport,AFD,ZA,-33.5541992188,26.8777008057
1539,Chief Dawid Stuurman International Airport,PLZ,ZA,-33.984901,25.6173
1540,Plettenberg Bay Airport,PBZ,ZA,-34.08816,23.328723
1541,Hendrik Van Eck Airport,PHW,ZA,-23.9372005463,31.1553993225
1542,Port St Johns Airport,JOH,ZA,-31.60612,29.52175
1543,Prieska Airport,PRK,ZA,-29.6835994720459,22.77059936523437
1544,Pietermaritzburg Airport,PZB,ZA,-29.6490001678,30.3987007141
1545,Pilanesberg International Airport,NTY,ZA,-25.333799,27.173401
1546,Polokwane International Airport,PTG,ZA,-23.845269,29.458615
1547,Potchefstroom Airport,PCF,ZA,-26.670999527,27.0818996429
1548,Queenstown Airport,UTW,ZA,-31.92020034790039,26.882200241088867
1549,Richards Bay Airport,RCB,ZA,-28.740999221800003,32.0920982361
1550,Reivilo Airport,RVO,ZA,-27.547199249267575,24.17250061035156
1551,Robertson Airport,ROD,ZA,-33.812198638916016,19.90279960632324
1552,Springbok Airport,SBU,ZA,-29.68930053710937,17.939599990844727
1553,Secunda Airport,ZEC,ZA,-26.52409935,29.1700992584
1554,Sabi Sabi Airport,GSS,ZA,-24.9473754342,31.4488477707
1555,Sishen Airport,SIS,ZA,-27.6485996246,22.9993000031
1556,Skukuza Airport,SZK,ZA,-24.960899353,31.5886993408
1557,Thohoyandou Airport,THY,ZA,-23.07690048217773,30.38360023498535
1558,Thaba Nchu Tar Airport,TCU,ZA,-29.317800521850582,26.822799682617188
1559,Tzaneen Airport,LTA,ZA,-23.8243999481,30.3292999268
1560,Prince Mangosuthu Buthelezi Airport,ULD,ZA,-28.3206005096,31.4165000916
1561,Pierre Van Ryneveld Airport,UTN,ZA,-28.39909935,21.2602005005
1562,K. D. Matanzima Airport,UTT,ZA,-31.5463631849,28.6733551025
1563,Vryburg Airport,VRU,ZA,-26.9824008942,24.7287998199
1564,Virginia Airport,VIR,ZA,-29.77059936523437,31.058399200439453
1565,Vredendal Airport,VRE,ZA,-31.641000747680664,18.5447998046875
1566,Vryheid Airport,VYD,ZA,-27.78689956665039,30.79640007019043
1567,Wonderboom Airport,PRY,ZA,-25.6539,28.224199
1568,Waterkloof Air Force Base,WKF,ZA,-25.8299999237,28.2224998474
1569,P G Matante Intl,FRW,BW,-21.15914,27.468545
1570,Ghanzi Airport,GNZ,BW,-21.6924991607666,21.658100128173828
1571,Jwaneng Airport,JWA,BW,-24.602301,24.691
1572,Kasane Airport,BBK,BW,-17.832899,25.162399
1573,Khwai River Lodge Airport,KHW,BW,-19.149999618530277,23.78300094604492
1574,Lobatse Airport,LOQ,BW,-25.1981,25.7139
1575,Maun Airport,MUB,BW,-19.97260093688965,23.431100845336918
1576,Orapa Airport,ORP,BW,-21.265901,25.319667
1577,Palapye Airport,QPH,BW,-22.564087,27.136745
1578,Sir Seretse Khama International Airport,GBE,BW,-24.555201,25.9182
1579,Sua Pan Airport,SXN,BW,-20.5534,26.115801
1580,Selebi Phikwe Airport,PKW,BW,-22.0583,27.8288
1581,Savuti Airport,SVT,BW,-18.518475,24.077687
1582,Shakawe Airport,SWX,BW,-18.373899459838867,21.832599639892575
1583,Limpopo Valley Airport,TLD,BW,-22.1891994476,29.1268997192
1584,Tshabong Airport,TBY,BW,-26.034524,22.401252
1585,Maya-Maya Airport,BZV,CG,-4.251699924468994,15.253000259399414
1586,Djambala Airport,DJM,CG,-2.516883,14.754403
1587,Kindamba Airport,KNJ,CG,-3.950000047683716,14.517000198364258
1588,Lague Airport,LCO,CG,-2.450000047683716,14.532999992370604
1589,Mouyondzi Airport,MUY,CG,-4.01487398147583,13.96611213684082
1590,Sibiti Airport,SIB,CG,-3.683000087738037,13.350000381469728
1591,Yokangassi Airport,NKY,CG,-4.223077,13.286347
1592,Zanaga Airport,ANJ,CG,-2.8499999046325684,13.81700038909912
1593,Mossendjo Airport,MSX,CG,-2.950000047683716,12.699999809265137
1594,Boundji Airport,BOE,CG,-1.0329999923706057,15.383000373840332
1595,Oyo Ollombo Airport,OLL,CG,-1.226666,15.91
1596,Ewo Airport,EWO,CG,-0.8830000162124634,14.800000190734863
1597,Gamboma Airport,GMM,CG,-1.829403,15.885237
1598,Impfondo Airport,ION,CG,1.6169999837875366,18.066999435424805
1599,Kelle Airport,KEE,CG,-0.0829999968409538,14.532999992370604
1600,Makoua Airport,MKJ,CG,-0.0170000009238719,15.583000183105469
1601,Owando Airport,FTX,CG,-0.5313500165939331,15.95009994506836
1602,Souanke Airport,SOE,CG,2.066999912261963,14.133000373840332
1603,Betou Airport,BTB,CG,3.057593,18.514433
1604,Ouesso Airport,OUE,CG,1.6159900426899998,16.0379009247
1605,Makabana Airport,KMK,CG,-3.4830000400543213,12.616999626159668
1606,Ngot Nzoungou Airport,DIS,CG,-4.20635,12.6599
1607,Antonio Agostinho-Neto International Airport,PNR,CG,-4.81603,11.8866
1608,Matsapha Airport,MTS,SZ,-26.528999,31.307501
1609,King Mswati III International Airport,SHO,SZ,-26.358611,31.716944
1610,Fetlar Airport,FEA,GB,60.603333,-0.872778
1611,Carnot Airport,CRF,CF,4.936999797821045,15.894000053405762
1612,Bangui M'Poko International Airport,BGF,CF,4.39847993850708,18.518800735473636
1613,Bangassou Airport,BGU,CF,4.784999847412109,22.7810001373291
1614,Birao Airport,IRO,CF,10.23639965057373,22.71689987182617
1615,Bambari Airport,BBY,CF,5.847012,20.64992
1616,N'Délé Airport,NDL,CF,8.427206039428711,20.635156631469727
1617,Bouar Airport,BOP,CF,5.958000183105469,15.63700008392334
1618,Bria Airport,BIV,CF,6.527780055999756,21.98940086364746
1619,Bossangoa Airport,BSN,CF,6.492000102996826,17.429000854492188
1620,Berbérati Airport,BBT,CF,4.221580028533936,15.786399841308594
1621,Ouadda Airport,ODA,CF,8.010560035705566,22.39859962463379
1622,Yalinga Airport,AIG,CF,6.519999980926514,23.26000022888184
1623,Zemio Airport,IMO,CF,5.002226,25.101857
1624,M'Boki Airport,MKI,CF,5.33301019669,25.9319000244
1625,Batangafo Airport,BTG,CF,7.314109802246094,18.308799743652344
1626,Gordil Airport,GDI,CF,9.581117,21.728172
1627,Bakouma Airport,BMF,CF,5.693999767303467,22.801000595092773
1628,Ouanda Djallé Airport,ODJ,CF,8.899999618530273,22.78300094604492
1629,Rafaï Airport,RFA,CF,4.988609790802002,23.92779922485352
1630,Bouca Airport,BCF,CF,6.517000198364258,18.267000198364254
1631,Bozoum Airport,BOZ,CF,6.344170093536377,16.3218994140625
1632,Annobón Airport,NBN,GQ,-1.410277,5.621944
1633,Bata Airport,BSG,GQ,1.90547,9.80568
1634,President Obiang Nguema International Airport,GEM,GQ,1.685334,11.024394
1635,Malabo Airport,SSG,GQ,3.755270004272461,8.708720207214355
1636,RAF Ascension Island,ASI,SH,-7.9696,-14.3937
1637,Saint Helena Airport,HLE,SH,-15.957725,-5.645943
1638,Sir Seewoosagur Ramgoolam International Airport,MRU,MU,-20.430201,57.683601
1639,Sir Charles Gaetan Duval Airport,RRG,MU,-19.7577,63.361
1640,Finschhafen Airport,FIN,PG,-6.621750109,147.85405
1641,Diego Garcia Naval Support Facility,NKW,IO,-7.31327,72.411102
1642,Kribi Airport,KBI,CM,2.8738899231,9.9777803421
1643,Tiko Airport,TKC,CM,4.08919000626,9.3605298996
1644,Douala International Airport,DLA,CM,4.0060801506,9.71947956085
1645,Mamfe Airport,MMF,CM,5.704170227050781,9.306389808654783
1646,Bali Airport,BLC,CM,5.89527777778,10.0338888889
1647,Kaélé Airport,KLE,CM,10.092499732971191,14.445599555969238
1648,Batouri Airport,OUR,CM,4.474999904632568,14.362500190734863
1649,Yagoua Airport,GXX,CM,10.35610008239746,15.237199783325195
1650,Salak Airport,MVR,CM,10.45139980316162,14.257399559020996
1651,Foumban Nkounja Airport,FOM,CM,5.636919975280762,10.750800132751465
1652,N'Gaoundéré Airport,NGE,CM,7.357009887695312,13.559200286865234
1653,Bertoua Airport,BTA,CM,4.548610210418701,13.726099967956545
1654,Garoua International Airport,GOU,CM,9.33588981628418,13.370100021362305
1655,Dschang Airport,DSC,CM,5.449999809265137,10.06700038909912
1656,Bafoussam Airport,BFX,CM,5.536920070650001,10.3545999527
1657,Bamenda Airport,BPC,CM,6.039239883422852,10.122599601745604
1658,Ebolowa Airport,EBW,CM,2.875999927520752,11.1850004196167
1659,Yaoundé Airport,YAO,CM,3.8360400199890137,11.523500442504885
1660,Yaoundé Nsimalen International Airport,NSI,CM,3.722559928894043,11.553299903869627
1661,Mbala Airport,MMQ,ZM,-8.859169960021973,31.33639907836914
1662,Chipata Airport,CIP,ZM,-13.558300018310549,32.58720016479492
1663,Jeki Airport,JEK,ZM,-15.6334,29.6036
1664,Kasompe Airport,CGJ,ZM,-12.572799682617,27.893899917603
1665,Kalabo Airport,KLB,ZM,-14.998818,22.648372
1666,Kaoma Airport,KMZ,ZM,-14.800000190734863,24.78300094604492
1667,Kasama Airport,KAA,ZM,-10.216699600219728,31.13330078125
1668,Kasaba Bay Airport,ZKB,ZM,-8.524999618530273,30.663000106811523
1669,Harry Mwanga Nkumbula International Airport,LVI,ZM,-17.8218,25.822701
1670,Lukulu Airport,LXU,ZM,-14.375891,23.248648
1671,Kenneth Kaunda International Airport,LUN,ZM,-15.330833,28.452722
1672,Mansa Airport,MNS,ZM,-11.13700008392334,28.87260055541992
1673,Mfuwe Airport,MFU,ZM,-13.258899688720703,31.936599731445312
1674,Mongu Airport,MNR,ZM,-15.25450038909912,23.16230010986328
1675,Ngoma Airport,ZGM,ZM,-15.9658,25.9333
1676,Simon Mwansa Kapwepwe International Airport,NLA,ZM,-12.998512,28.664047
1677,Royal Zambezi Lodge Airstrip,RYL,ZM,-15.724789,29.303541
1678,Senanga Airport,SXG,ZM,-16.113,23.2982
1679,Southdowns Airport,KIW,ZM,-12.900500297546388,28.149900436401367
1680,Sesheke Airport,SJQ,ZM,-17.47632,24.306089
1681,Solwesi Airport,SLI,ZM,-12.173700332641602,26.365100860595703
1682,Flat Airport,FLT,US,62.4525985718,-157.988998413
1683,Zambezi Airport,BBZ,ZM,-13.535996,23.10559
1684,Ulithi Airport,ULI,FM,10.0198,139.789993
1685,Prince Said Ibrahim International Airport,HAH,KM,-11.5337,43.2719
1686,Mohéli Bandar Es Eslam Airport,NWA,KM,-12.2981,43.766399
1687,Ouani Airport,AJN,KM,-12.131047,44.430044
1688,Dzaoudzi Pamandzi International Airport,DZA,YT,-12.809319,45.281815
1689,Roland Garros Airport,RUN,RE,-20.8871,55.5103
1690,Pierrefonds Airport,ZSE,RE,-21.320899963378903,55.42499923706055
1691,Malaimbandy Airport,WML,MG,-20.3553902921,45.5433726311
1692,Antsirabe Airport,ATJ,MG,-19.8392214824,47.0637130737
1693,Antsalova Airport,WAQ,MG,-18.701273,44.614921
1694,Mahanoro Airport,VVB,MG,-19.83300018310547,48.79999923706055
1695,Ivato Airport,TNR,MG,-18.7969,47.478802
1696,Ankavandra Airport,JVA,MG,-18.80501,45.273467
1697,Belo sur Tsiribihina Airport,BMD,MG,-19.6867008209,44.5419006348
1698,Miandrivazo Airport,ZVA,MG,-19.562799,45.450802
1699,Maintirano Airport,MXT,MG,-18.049999,44.033001
1700,Atsinanana Airport,ILK,MG,-19.58300018310547,48.803001403808594
1701,Morafenobe Airport,TVA,MG,-17.850083,44.920467
1702,Sainte Marie Airport,SMS,MG,-17.093901,49.8158
1703,Toamasina Ambalamanasy Airport,TMM,MG,-18.109501,49.392502
1704,Tambohorano Airport,WTA,MG,-17.47610092163086,43.972801208496094
1705,Morondava Airport,MOQ,MG,-20.2847,44.3176
1706,Tsiroanomandidy Airport,WTS,MG,-18.759677,46.054065
1707,Vatomandry Airport,VAT,MG,-19.383333,48.95
1708,Ambatondrazaka Airport,WAM,MG,-17.795378,48.442583
1709,Arrachart Airport,DIE,MG,-12.3494,49.291698
1710,Ankaizina Airport,WBE,MG,-14.544277,48.691413
1711,Mananara Nord Airport,WMR,MG,-16.16390037536621,49.77379989624024
1712,Andapa Airport,ZWA,MG,-14.651700019836426,49.620601654052734
1713,Ambilobe Airport,AMB,MG,-13.188400268554688,48.98799896240234
1714,Avaratra Airport,WBD,MG,-15.199999809265137,48.483001708984375
1715,Port Bergé Airport,WPB,MG,-15.584286,47.623587
1716,Antsirabe Airport,ANM,MG,-14.9994,50.320202
1717,Analalava Airport,HVA,MG,-14.629514,47.763555
1718,Amborovy Airport,MJN,MG,-15.666842,46.351233
1719,Fascene Airport,NOS,MG,-13.3121,48.3148
1720,Soalala Airport,DWB,MG,-16.10169,45.358837
1721,Mampikony Airport,WMP,MG,-16.0722693402,47.6441645622
1722,Besalampy Airport,BPY,MG,-16.74453,44.482484
1723,Maroantsetra Airport,WMN,MG,-15.437742,49.689081
1724,Sambava Airport,SVB,MG,-14.2786,50.174702
1725,Tsaratanana Airport,TTS,MG,-16.751064,47.619016
1726,Vohemar Airport,VOH,MG,-13.3758,50.0028
1727,Ambalabe Airport,WAI,MG,-14.898799896240234,47.993900299072266
1728,Mandritsara Airport,WMA,MG,-15.845992,48.834718
1729,Ampampamena Airport,IVA,MG,-13.484816,48.632702
1730,Antsoa Airport,WBO,MG,-21.6069837647,45.1360201836
1731,Mandabe Airport,WMD,MG,-21.0463049303,44.9404120445
1732,Tôlanaro Airport,FTU,MG,-25.038099,46.9561
1733,Fianarantsoa Airport,WFI,MG,-21.441601,47.111698
1734,Farafangana Airport,RVA,MG,-22.8053,47.820599
1735,Ihosy Airport,IHO,MG,-22.4047202024,46.1649370193
1736,Manja Airport,MJA,MG,-21.426105,44.316509
1737,Manakara Airport,WVK,MG,-22.119699,48.021702
1738,Bekily Airport,OVA,MG,-24.235694754699995,45.3045272827
1739,Mananjary Airport,MNJ,MG,-21.201799,48.358299
1740,Samangoky Airport,TDV,MG,-21.700000762939453,43.733001708984375
1741,Morombe Airport,MXM,MG,-21.753837,43.374753
1742,Toliara Airport,TLE,MG,-23.3834,43.7285
1743,Vangaindrano Airport,VND,MG,-23.3507665915,47.5817012787
1744,Betioky Airport,BKU,MG,-23.732999801635746,44.38899993896485
1745,Ampanihy Airport,AMP,MG,-24.69969940185547,44.73419952392578
1746,Ankazoabo Airport,WAK,MG,-22.2964423522,44.5315361023
1747,Ambriz Airport,AZZ,AO,-7.86221981048584,13.116100311279297
1748,Mbanza Congo Airport,SSY,AO,-6.269899845123291,14.246999740600586
1749,Benguela 17th of September Airport,BUG,AO,-12.609,13.4037
1750,Lumbala Airport,GGC,AO,-14.105106,21.45083
1751,Cabinda Airport,CAB,AO,-5.59699010848999,12.188400268554688
1752,Cafunfo Airport,CFF,AO,-8.783610343933105,17.989700317382812
1753,Chitato Airport,PGI,AO,-7.358890056610107,20.80470085144043
1754,Catumbela Airport,CBT,AO,-12.4792,13.4869
1755,Cuito Cuanavale Airport,CTI,AO,-15.160300254821776,19.156099319458008
1756,Camaxilo Airport,CXM,AO,-8.37360954284668,18.923599243164062
1757,Cazombo Airport,CAV,AO,-11.8931,22.916239
1758,Funadhoo Airport,FND,MV,6.162443,73.28752
1759,Dundo Airport,DUE,AO,-7.400889873504639,20.818500518798828
1760,Fane Airport,FNE,PG,-8.54927777778,147.085833333
1761,Ngjiva Pereira Airport,VPE,AO,-17.0435009003,15.683799743700002
1762,Nova Lisboa Airport,NOV,AO,-12.808899879455566,15.760499954223633
1763,Kuito Airport,SVP,AO,-12.404600143433,16.947399139404
1764,Lobito Airport,LLT,AO,-12.3712,13.5366
1765,Lucapa Airport,LBZ,AO,-8.445727348330001,20.7320861816
1766,Quatro de Fevereiro International Airport,LAD,AO,-8.85837,13.2312
1767,Luzamba Airport,LZM,AO,-9.11596012115,18.0492992401
1768,Malanje Airport,MEG,AO,-9.525090217590332,16.312400817871094
1769,Menongue Airport,SPP,AO,-14.657600402832031,17.71980094909668
1770,Welwitschia Mirabilis International Airport,MSZ,AO,-15.2612,12.1468
1771,Negage Airport,GXG,AO,-7.754509925842285,15.287699699401855
1772,Porto Amboim Airport,PBN,AO,-10.722000122070312,13.76550006866455
1773,Saurimo Airport,VHC,AO,-9.689069747924805,20.431900024414062
1774,Soyo Airport,SZA,AO,-6.141089916229248,12.371800422668455
1775,Sumbe Airport,NDD,AO,-11.16790008544922,13.84749984741211
1776,Luau Airport,UAL,AO,-10.715800285339355,22.23110008239746
1777,Lubango Airport,SDD,AO,-14.924699783325195,13.574999809265137
1778,Luena Airport,LUO,AO,-11.768099784851074,19.8976993560791
1779,Uige Airport,UGO,AO,-7.60306978225708,15.027799606323242
1780,Waco Kungo Airport,CEO,AO,-11.426400184631348,15.101400375366213
1781,Xangongo Airport,XGN,AO,-16.755399703979492,14.965299606323242
1782,N'zeto Airport,ARZ,AO,-7.259439945220947,12.863100051879885
1783,Nzagi Airport,NZA,AO,-7.716939926149999,21.358200073200003
1784,Booue Airport,BGB,GA,-0.1075,11.9438
1785,Ndende Airport,KDN,GA,-2.4,11.367
1786,Fougamou Airport,FOU,GA,-1.278325,10.612497
1787,M'Bigou Airport,MBC,GA,-1.8830000162124636,11.93299961090088
1788,Moabi Airport,MGX,GA,-2.455187,10.9358
1789,Ville Airport,KDJ,GA,-0.1829999983310699,10.75
1790,Koulamoutou Mabimbi Airport,KOU,GA,-1.1846100091934,12.441300392151
1791,Mouilla Ville Airport,MJL,GA,-1.845139980316162,11.056699752807615
1792,Oyem Airport,OYE,GA,1.5431100130081177,11.58139991760254
1793,Okondja Airport,OKN,GA,-0.6652140021324158,13.673100471496582
1794,Lambarene Airport,LBQ,GA,-0.7043889760971069,10.245699882507324
1795,Minvoul Airport,MVX,GA,2.150000095367432,12.133000373840332
1796,Bitam Airport,BMM,GA,2.0756399631500244,11.493200302124023
1797,Moanda Airport,MFF,GA,-1.53299999237,13.2670001984
1798,Mekambo Airport,MKB,GA,1.0169999599456787,13.93299961090088
1799,Port Gentil Airport,POG,GA,-0.7117390036582947,8.754380226135254
1800,Omboue Hospital Airport,OMB,GA,-1.57473,9.26269
1801,Tchongorove Airport,IGE,GA,-1.930801,9.319577
1802,Makokou Airport,MKU,GA,0.5792109966278076,12.890899658203123
1803,Libreville Leon M'ba International Airport,LBV,GA,0.458600014448,9.4122800827
1804,Mitzic Airport,MZC,GA,0.7829999923706055,11.550000190734863
1805,M'Vengue El Hadj Omar Bongo Ondimba International Airport,MVB,GA,-1.6561599969863892,13.437999725341797
1806,Lastourville Airport,LTL,GA,-0.8266670107841492,12.748600006103516
1807,Tchibanga Airport,TCH,GA,-2.88848,10.955429
1808,Mayumba Airport,MYB,GA,-3.458372,10.676539
1809,Foya Airport,FOY,LR,8.3513,-10.2269
1810,Principe Airport,PCP,ST,1.66294,7.41174
1811,São Tomé International Airport,TMS,ST,0.378175,6.71215
1812,Angoche Airport,ANO,MZ,-16.181869506835938,39.94521713256836
1813,Beira Airport,BEW,MZ,-19.79640007019043,34.90760040283203
1814,Cuamba Airport,FXO,MZ,-14.815,36.529999
1815,Chimoio Airport,VPY,MZ,-19.15130043029785,33.42900085449219
1816,Inhaca Airport,IHC,MZ,-25.9971446991,32.9293518066
1817,Inhambane Airport,INH,MZ,-23.8764,35.408501
1818,Lichinga Airport,VXC,MZ,-13.274,35.2663
1819,Lumbo Airport,LFB,MZ,-15.0331001282,40.6716995239
1820,Maputo Airport,MPM,MZ,-25.920799,32.572601
1821,Mueda Airport,MUD,MZ,-11.672900199890137,39.5630989074707
1822,Mocímboa da Praia Airport,MZB,MZ,-11.36180019378662,40.35490036010742
1823,Nacala Airport,MNC,MZ,-14.488200187683104,40.71220016479492
1824,Nampula Airport,APL,MZ,-15.105600357055664,39.28179931640625
1825,Pemba Airport,POL,MZ,-12.991762161254885,40.52401351928711
1826,Ponta do Ouro Airport,PDD,MZ,-26.826913,32.838444
1827,Quelimane Airport,UEL,MZ,-17.855499267578125,36.86909866333008
1828,Chingozi Airport,TET,MZ,-16.104799270629883,33.64020156860352
1829,Vilankulo Airport,VNX,MZ,-22.018400192260746,35.31330108642578
1830,Xai-Xai Airport,VJB,MZ,-25.03779983520508,33.62739944458008
1831,Desroches Airport,DES,SC,-5.6967,53.6558
1832,Seychelles International Airport,SEZ,SC,-4.67434,55.521801
1833,Fossil Downs Airport,FSL,AU,-18.1321,125.7873
1834,Praslin Airport,PRI,SC,-4.31929,55.691399
1835,Bird Island Airport,BDI,SC,-3.72472,55.205299
1836,Denis Island Airport,DEI,SC,-3.80222,55.666901
1837,Frégate Island Airport,FRK,SC,-4.582785,55.944928
1838,Sarh Airport,SRH,TD,9.14444,18.374399
1839,Bongor Airport,OGR,TD,10.288345,15.379561
1840,Abeche Airport,AEH,TD,13.847,20.844299
1841,Moundou Airport,MQQ,TD,8.62441,16.0714
